Invoice ID,Date,Time,Branch,City,Customer type,Gender,Product Line,Unit Price,Quantity,Cost,Tax 5%,Total Cost,Payment Mode,Gross Income,Gross Margin Percentage,Rating
701-23-5550,19-03-2019,13:40:00,B,Nashik,Member,Male,Home and lifestyle,38.81,4,155.24,7.762,163.002,E-wallet,7.762,4.761904762,4.9
318-81-2368,19-03-2019,12:16:00,C,Pune,Normal,Female,Electronic accessories,46.2,1,46.2,2.31,48.51,Cash,2.31,4.761904762,6.3
155-45-3814,19-03-2019,15:29:00,C,Pune,Member,Female,Electronic accessories,88.55,8,708.4,35.42,743.82,E-wallet,35.42,4.761904762,4.7
728-88-7867,19-03-2019,15:52:00,C,Pune,Member,Female,Home and lifestyle,75.53,4,302.12,15.106,317.226,E-wallet,15.106,4.761904762,8.3
737-88-5876,19-03-2019,11:52:00,A,Mumbai,Member,Male,Home and lifestyle,23.29,4,93.16,4.658,97.818,Credit Card,4.658,4.761904762,5.9
548-48-3156,19-03-2019,13:37:00,A,Mumbai,Member,Female,Food and beverages,83.34,2,166.68,8.334,175.014,Cash,8.334,4.761904762,7.6
593-08-5916,19-03-2019,15:23:00,A,Mumbai,Normal,Female,Fashion accessories,15.5,1,15.5,0.775,16.275,Credit Card,0.775,4.761904762,7.4
142-63-6033,20-03-2019,19:17:00,B,Nashik,Normal,Male,Home and lifestyle,92.36,5,461.8,23.09,484.89,E-wallet,23.09,4.761904762,4.9
213-72-6612,20-03-2019,15:56:00,A,Mumbai,Normal,Male,Food and beverages,43.25,2,86.5,4.325,90.825,Cash,4.325,4.761904762,6.2
537-72-0426,20-03-2019,16:28:00,C,Pune,Member,Male,Fashion accessories,70.99,10,709.9,35.495,745.395,Cash,35.495,4.761904762,5.7
828-61-5674,20-03-2019,19:57:00,A,Mumbai,Member,Male,Sports and travel,44.02,10,440.2,22.01,462.21,Credit Card,22.01,4.761904762,9.6
650-98-6268,20-03-2019,13:53:00,B,Nashik,Member,Female,Food and beverages,20.87,3,62.61,3.1305,65.7405,Credit Card,3.1305,4.761904762,8
632-32-4574,20-03-2019,14:14:00,B,Nashik,Normal,Male,Sports and travel,75.92,8,607.36,30.368,637.728,Cash,30.368,4.761904762,5.5
451-28-5717,20-03-2019,11:23:00,C,Pune,Member,Female,Home and lifestyle,83.17,6,499.02,24.951,523.971,Cash,24.951,4.761904762,7.3
760-90-2357,20-03-2019,15:08:00,A,Mumbai,Member,Male,Electronic accessories,74.51,6,447.06,22.353,469.413,E-wallet,22.353,4.761904762,5
514-37-2845,20-03-2019,13:02:00,B,Nashik,Normal,Male,Fashion accessories,99.25,2,198.5,9.925,208.425,Cash,9.925,4.761904762,9
509-29-3912,20-03-2019,12:24:00,A,Mumbai,Member,Female,Sports and travel,38.72,9,348.48,17.424,365.904,E-wallet,17.424,4.761904762,4.2
436-54-4512,20-03-2019,19:44:00,A,Mumbai,Member,Female,Food and beverages,91.61,1,91.61,4.5805,96.1905,Cash,4.5805,4.761904762,9.8
182-88-2763,20-03-2019,19:28:00,B,Nashik,Member,Male,Food and beverages,79.91,3,239.73,11.9865,251.7165,Credit Card,11.9865,4.761904762,5
574-31-8277,20-03-2019,19:55:00,B,Nashik,Member,Male,Fashion accessories,33.63,1,33.63,1.6815,35.3115,Cash,1.6815,4.761904762,5.6
805-86-0265,20-03-2019,11:32:00,A,Mumbai,Normal,Male,Home and lifestyle,93.96,9,845.64,42.282,887.922,Cash,42.282,4.761904762,9.8
102-06-2002,20-03-2019,17:52:00,C,Pune,Member,Male,Sports and travel,25.25,5,126.25,6.3125,132.5625,Cash,6.3125,4.761904762,6.1
827-26-2100,21-03-2019,16:21:00,A,Mumbai,Member,Male,Home and lifestyle,33.84,9,304.56,15.228,319.788,E-wallet,15.228,4.761904762,8.8
512-98-1403,21-03-2019,10:40:00,A,Mumbai,Member,Female,Electronic accessories,26.48,3,79.44,3.972,83.412,E-wallet,3.972,4.761904762,4.7
527-09-6272,21-03-2019,10:17:00,A,Mumbai,Member,Female,Electronic accessories,28.45,5,142.25,7.1125,149.3625,Credit Card,7.1125,4.761904762,9.1
438-01-4015,21-03-2019,15:25:00,B,Nashik,Member,Female,Sports and travel,49.49,4,197.96,9.898,207.858,E-wallet,9.898,4.761904762,6.6
448-61-3783,21-03-2019,16:08:00,A,Mumbai,Normal,Female,Electronic accessories,90.02,8,720.16,36.008,756.168,Credit Card,36.008,4.761904762,4.5
500-02-2261,21-03-2019,17:04:00,C,Pune,Normal,Female,Food and beverages,57.29,6,343.74,17.187,360.927,E-wallet,17.187,4.761904762,5.9
227-03-5010,22-03-2019,19:20:00,A,Mumbai,Member,Female,Home and lifestyle,52.59,8,420.72,21.036,441.756,Credit Card,21.036,4.761904762,8.5
616-24-2851,22-03-2019,14:42:00,B,Nashik,Member,Female,Fashion accessories,17.87,4,71.48,3.574,75.054,E-wallet,3.574,4.761904762,6.5
630-74-5166,22-03-2019,20:19:00,A,Mumbai,Normal,Male,Sports and travel,62.13,6,372.78,18.639,391.419,Cash,18.639,4.761904762,7.4
802-43-8934,22-03-2019,15:05:00,A,Mumbai,Normal,Male,Home and lifestyle,18.28,1,18.28,0.914,19.194,Credit Card,0.914,4.761904762,8.3
472-15-9636,22-03-2019,19:36:00,A,Mumbai,Normal,Male,Home and lifestyle,50.93,8,407.44,20.372,427.812,E-wallet,20.372,4.761904762,9.2
394-30-3170,22-03-2019,19:35:00,B,Nashik,Member,Female,Sports and travel,88.43,8,707.44,35.372,742.812,Credit Card,35.372,4.761904762,4.3
554-53-3790,22-03-2019,18:33:00,B,Nashik,Normal,Male,Sports and travel,37.02,6,222.12,11.106,233.226,Cash,11.106,4.761904762,4.5
550-84-8664,22-03-2019,14:33:00,A,Mumbai,Normal,Male,Sports and travel,85.91,5,429.55,21.4775,451.0275,Credit Card,21.4775,4.761904762,8.6
674-56-6360,22-03-2019,14:00:00,A,Mumbai,Normal,Male,Electronic accessories,95.15,1,95.15,4.7575,99.9075,Cash,4.7575,4.761904762,6
886-18-2897,22-03-2019,19:06:00,A,Mumbai,Normal,Female,Food and beverages,56.56,5,282.8,14.14,296.94,Credit Card,14.14,4.761904762,4.5
333-73-7901,23-03-2019,13:24:00,C,Pune,Normal,Female,Health and beauty,54.92,8,439.36,21.968,461.328,E-wallet,21.968,4.761904762,7.6
865-92-6136,23-03-2019,10:16:00,A,Mumbai,Normal,Male,Food and beverages,52.75,3,158.25,7.9125,166.1625,E-wallet,7.9125,4.761904762,9.3
608-96-3517,23-03-2019,19:20:00,B,Nashik,Member,Female,Fashion accessories,91.54,4,366.16,18.308,384.468,Credit Card,18.308,4.761904762,4.8
407-63-8975,23-03-2019,19:16:00,A,Mumbai,Normal,Male,Food and beverages,73.88,6,443.28,22.164,465.444,E-wallet,22.164,4.761904762,4.4
851-28-6367,23-03-2019,10:55:00,A,Mumbai,Member,Male,Sports and travel,15.5,10,155,7.75,162.75,E-wallet,7.75,4.761904762,8
856-22-8149,23-03-2019,10:13:00,A,Mumbai,Normal,Female,Home and lifestyle,25.29,1,25.29,1.2645,26.5545,E-wallet,1.2645,4.761904762,6.1
795-49-7276,23-03-2019,18:59:00,A,Mumbai,Normal,Male,Fashion accessories,37.15,4,148.6,7.43,156.03,E-wallet,7.43,4.761904762,8.3
386-27-7606,23-03-2019,15:59:00,C,Pune,Member,Female,Home and lifestyle,81.2,7,568.4,28.42,596.82,Credit Card,28.42,4.761904762,8.1
733-29-1227,23-03-2019,12:41:00,C,Pune,Normal,Male,Home and lifestyle,55.61,7,389.27,19.4635,408.7335,Cash,19.4635,4.761904762,8.5
474-33-8305,23-03-2019,13:23:00,C,Pune,Member,Male,Fashion accessories,67.39,7,471.73,23.5865,495.3165,E-wallet,23.5865,4.761904762,6.9
884-80-6021,23-03-2019,13:14:00,A,Mumbai,Member,Female,Electronic accessories,73.47,10,734.7,36.735,771.435,E-wallet,36.735,4.761904762,9.5
588-01-7461,24-03-2019,10:43:00,C,Pune,Normal,Female,Food and beverages,33.98,9,305.82,15.291,321.111,Cash,15.291,4.761904762,4.2
560-30-5617,24-03-2019,18:27:00,B,Nashik,Normal,Female,Sports and travel,24.77,5,123.85,6.1925,130.0425,Cash,6.1925,4.761904762,8.5
593-95-4461,24-03-2019,14:49:00,C,Pune,Member,Male,Home and lifestyle,74.86,1,74.86,3.743,78.603,Cash,3.743,4.761904762,6.9
835-16-0096,24-03-2019,13:48:00,C,Pune,Member,Male,Sports and travel,14.7,5,73.5,3.675,77.175,E-wallet,3.675,4.761904762,8.5
468-88-0009,24-03-2019,10:29:00,A,Mumbai,Member,Male,Home and lifestyle,65.94,4,263.76,13.188,276.948,Cash,13.188,4.761904762,6
334-64-2006,24-03-2019,14:22:00,A,Mumbai,Member,Female,Home and lifestyle,70.32,2,140.64,7.032,147.672,E-wallet,7.032,4.761904762,9.6
725-67-2480,24-03-2019,18:14:00,B,Nashik,Member,Female,Fashion accessories,58.75,6,352.5,17.625,370.125,Credit Card,17.625,4.761904762,5.9
538-22-0304,24-03-2019,18:27:00,C,Pune,Normal,Male,Electronic accessories,64.95,10,649.5,32.475,681.975,Cash,32.475,4.761904762,5.2
118-62-1812,24-03-2019,17:56:00,C,Pune,Member,Female,Home and lifestyle,78.38,4,313.52,15.676,329.196,Cash,15.676,4.761904762,7.9
851-98-3555,24-03-2019,14:08:00,B,Nashik,Normal,Female,Health and beauty,82.88,5,414.4,20.72,435.12,Credit Card,20.72,4.761904762,6.6
641-62-7288,24-03-2019,13:33:00,B,Nashik,Normal,Male,Home and lifestyle,99.92,6,599.52,29.976,629.496,E-wallet,29.976,4.761904762,7.1
699-14-3026,25-03-2019,18:30:00,C,Pune,Normal,Male,Electronic accessories,85.39,7,597.73,29.8865,627.6165,E-wallet,29.8865,4.761904762,4.1
362-58-8315,25-03-2019,10:23:00,C,Pune,Normal,Male,Fashion accessories,76.52,5,382.6,19.13,401.73,Cash,19.13,4.761904762,9.9
340-66-0321,25-03-2019,13:07:00,A,Mumbai,Member,Male,Electronic accessories,36.36,4,145.44,7.272,152.712,Cash,7.272,4.761904762,7.6
110-05-6330,25-03-2019,20:18:00,C,Pune,Normal,Female,Food and beverages,39.43,6,236.58,11.829,248.409,Credit Card,11.829,4.761904762,9.4
282-35-2475,25-03-2019,17:53:00,B,Nashik,Normal,Female,Sports and travel,93.31,2,186.62,9.331,195.951,Cash,9.331,4.761904762,6.3
134-75-2619,25-03-2019,18:51:00,A,Mumbai,Member,Male,Electronic accessories,19.32,7,135.24,6.762,142.002,Cash,6.762,4.761904762,6.9
156-95-3964,25-03-2019,15:19:00,A,Mumbai,Normal,Female,Food and beverages,55.39,4,221.56,11.078,232.638,E-wallet,11.078,4.761904762,8
366-43-6862,25-03-2019,16:32:00,B,Nashik,Normal,Male,Electronic accessories,52.89,4,211.56,10.578,222.138,E-wallet,10.578,4.761904762,6.7
605-03-2706,25-03-2019,18:02:00,A,Mumbai,Normal,Female,Health and beauty,15.8,3,47.4,2.37,49.77,Cash,2.37,4.761904762,9.5
163-56-7055,26-03-2019,19:20:00,C,Pune,Member,Male,Fashion accessories,48.71,1,48.71,2.4355,51.1455,Cash,2.4355,4.761904762,4.1
848-24-9445,26-03-2019,18:03:00,C,Pune,Member,Male,Health and beauty,43.7,2,87.4,4.37,91.77,Cash,4.37,4.761904762,4.9
411-77-0180,26-03-2019,20:14:00,A,Mumbai,Member,Male,Electronic accessories,72.2,7,505.4,25.27,530.67,E-wallet,25.27,4.761904762,4.3
449-27-2918,26-03-2019,11:02:00,B,Nashik,Member,Female,Sports and travel,39.12,1,39.12,1.956,41.076,Credit Card,1.956,4.761904762,9.6
734-91-1155,26-03-2019,10:34:00,B,Nashik,Normal,Female,Electronic accessories,45.71,3,137.13,6.8565,143.9865,Credit Card,6.8565,4.761904762,7.7
236-27-1144,26-03-2019,10:31:00,C,Pune,Normal,Female,Food and beverages,16.31,9,146.79,7.3395,154.1295,E-wallet,7.3395,4.761904762,8.4
797-88-0493,26-03-2019,13:54:00,A,Mumbai,Normal,Female,Health and beauty,64.27,4,257.08,12.854,269.934,Cash,12.854,4.761904762,7.7
487-79-6868,26-03-2019,19:28:00,B,Nashik,Member,Female,Home and lifestyle,12.29,9,110.61,5.5305,116.1405,Credit Card,5.5305,4.761904762,8
587-73-4862,26-03-2019,11:07:00,A,Mumbai,Member,Female,Health and beauty,10.69,5,53.45,2.6725,56.1225,E-wallet,2.6725,4.761904762,7.6
760-53-9233,26-03-2019,18:37:00,A,Mumbai,Member,Male,Fashion accessories,41.28,3,123.84,6.192,130.032,Credit Card,6.192,4.761904762,8.5
807-34-3742,26-03-2019,19:44:00,A,Mumbai,Normal,Male,Fashion accessories,52.38,1,52.38,2.619,54.999,Cash,2.619,4.761904762,5.8
595-94-9924,26-03-2019,20:21:00,A,Mumbai,Member,Female,Health and beauty,27.73,5,138.65,6.9325,145.5825,Credit Card,6.9325,4.761904762,4.2
859-97-6048,26-03-2019,14:13:00,C,Pune,Member,Male,Electronic accessories,84.25,2,168.5,8.425,176.925,Credit Card,8.425,4.761904762,5.3
106-35-6779,27-03-2019,11:26:00,A,Mumbai,Member,Male,Home and lifestyle,44.34,2,88.68,4.434,93.114,Cash,4.434,4.761904762,5.8
633-44-8566,27-03-2019,20:35:00,A,Mumbai,Member,Male,Food and beverages,49.38,7,345.66,17.283,362.943,Credit Card,17.283,4.761904762,7.3
238-49-0436,27-03-2019,13:48:00,A,Mumbai,Normal,Male,Health and beauty,32.46,8,259.68,12.984,272.664,Credit Card,12.984,4.761904762,4.9
423-57-2993,27-03-2019,19:18:00,B,Nashik,Normal,Male,Sports and travel,93.39,6,560.34,28.017,588.357,E-wallet,28.017,4.761904762,10
278-86-2735,27-03-2019,14:03:00,A,Mumbai,Normal,Female,Food and beverages,52.34,3,157.02,7.851,164.871,Cash,7.851,4.761904762,9.2
794-32-2436,27-03-2019,15:08:00,B,Nashik,Member,Male,Electronic accessories,55.67,2,111.34,5.567,116.907,E-wallet,5.567,4.761904762,6
176-64-7711,27-03-2019,19:11:00,B,Nashik,Normal,Male,Food and beverages,32.32,3,96.96,4.848,101.808,Credit Card,4.848,4.761904762,4.3
186-71-5196,27-03-2019,16:30:00,A,Mumbai,Member,Female,Food and beverages,79.54,2,159.08,7.954,167.034,E-wallet,7.954,4.761904762,6.2
313-66-9943,27-03-2019,20:29:00,B,Nashik,Member,Female,Food and beverages,29.15,3,87.45,4.3725,91.8225,Credit Card,4.3725,4.761904762,7.3
702-83-5291,27-03-2019,10:43:00,C,Pune,Member,Male,Fashion accessories,99.82,9,898.38,44.919,943.299,Cash,44.919,4.761904762,6.6
212-62-1842,28-03-2019,16:44:00,A,Mumbai,Normal,Male,Food and beverages,58.26,6,349.56,17.478,367.038,Cash,17.478,4.761904762,9.9
573-58-9734,28-03-2019,13:41:00,B,Nashik,Normal,Female,Fashion accessories,30.37,3,91.11,4.5555,95.6655,E-wallet,4.5555,4.761904762,5.1
633-09-3463,28-03-2019,12:58:00,C,Pune,Normal,Female,Electronic accessories,47.65,3,142.95,7.1475,150.0975,Credit Card,7.1475,4.761904762,9.5
531-80-1784,28-03-2019,17:38:00,A,Mumbai,Normal,Male,Electronic accessories,26.02,7,182.14,9.107,191.247,Cash,9.107,4.761904762,5.1
266-76-6436,28-03-2019,13:57:00,C,Pune,Member,Female,Food and beverages,38.6,3,115.8,5.79,121.59,E-wallet,5.79,4.761904762,7.5
470-32-9057,28-03-2019,15:31:00,A,Mumbai,Member,Male,Food and beverages,51.34,5,256.7,12.835,269.535,Credit Card,12.835,4.761904762,9.1
544-32-5024,28-03-2019,19:16:00,C,Pune,Member,Female,Food and beverages,49.79,4,199.16,9.958,209.118,Credit Card,9.958,4.761904762,6.4
420-97-3340,28-03-2019,15:30:00,A,Mumbai,Normal,Female,Food and beverages,71.68,3,215.04,10.752,225.792,Credit Card,10.752,4.761904762,9.2
857-16-3520,28-03-2019,16:06:00,A,Mumbai,Member,Female,Fashion accessories,71.46,7,500.22,25.011,525.231,E-wallet,25.011,4.761904762,4.5
333-23-2632,28-03-2019,20:14:00,A,Mumbai,Member,Male,Health and beauty,10.08,7,70.56,3.528,74.088,Cash,3.528,4.761904762,4.2
829-34-3910,29-03-2019,19:21:00,A,Mumbai,Normal,Female,Health and beauty,71.38,10,713.8,35.69,749.49,Cash,35.69,4.761904762,5.7
766-85-7061,29-03-2019,10:25:00,B,Nashik,Normal,Male,Health and beauty,87.87,10,878.7,43.935,922.635,E-wallet,43.935,4.761904762,5.1
727-75-6477,29-03-2019,14:44:00,C,Pune,Normal,Male,Electronic accessories,28.84,4,115.36,5.768,121.128,Cash,5.768,4.761904762,6.4
291-21-5991,29-03-2019,14:28:00,B,Nashik,Member,Male,Health and beauty,61.29,5,306.45,15.3225,321.7725,Cash,15.3225,4.761904762,7
425-85-2085,29-03-2019,16:48:00,B,Nashik,Member,Male,Health and beauty,54.86,5,274.3,13.715,288.015,E-wallet,13.715,4.761904762,9.8
218-59-9410,29-03-2019,16:54:00,A,Mumbai,Member,Female,Home and lifestyle,72.42,3,217.26,10.863,228.123,E-wallet,10.863,4.761904762,8.2
186-79-9562,29-03-2019,14:06:00,B,Nashik,Normal,Male,Health and beauty,71.77,7,502.39,25.1195,527.5095,Cash,25.1195,4.761904762,8.9
267-62-7380,29-03-2019,19:12:00,C,Pune,Member,Male,Electronic accessories,82.34,10,823.4,41.17,864.57,E-wallet,41.17,4.761904762,4.3
743-04-1105,30-03-2019,14:43:00,B,Nashik,Member,Male,Health and beauty,97.22,9,874.98,43.749,918.729,E-wallet,43.749,4.761904762,6
286-01-5402,30-03-2019,13:22:00,A,Mumbai,Normal,Female,Sports and travel,40.23,7,281.61,14.0805,295.6905,Cash,14.0805,4.761904762,9.6
731-59-7531,30-03-2019,17:58:00,B,Nashik,Member,Male,Health and beauty,72.57,8,580.56,29.028,609.588,Cash,29.028,4.761904762,4.6
676-39-6028,30-03-2019,17:04:00,A,Mumbai,Member,Female,Electronic accessories,64.44,5,322.2,16.11,338.31,Cash,16.11,4.761904762,6.6
131-15-8856,30-03-2019,19:26:00,C,Pune,Member,Female,Food and beverages,72.52,8,580.16,29.008,609.168,Credit Card,29.008,4.761904762,4
778-89-7974,30-03-2019,14:58:00,C,Pune,Normal,Male,Health and beauty,70.21,6,421.26,21.063,442.323,Cash,21.063,4.761904762,7.4
642-61-4706,30-03-2019,16:34:00,B,Nashik,Member,Male,Food and beverages,93.4,2,186.8,9.34,196.14,Cash,9.34,4.761904762,5.5
115-38-7388,30-03-2019,12:51:00,C,Pune,Member,Female,Fashion accessories,10.18,8,81.44,4.072,85.512,Credit Card,4.072,4.761904762,9.5
291-55-6563,30-03-2019,12:45:00,A,Mumbai,Member,Female,Home and lifestyle,34.42,6,206.52,10.326,216.846,E-wallet,10.326,4.761904762,7.5
361-85-2571,30-03-2019,10:18:00,A,Mumbai,Normal,Female,Sports and travel,89.48,5,447.4,22.37,469.77,Cash,22.37,4.761904762,7.4
364-34-2972,30-03-2019,20:37:00,C,Pune,Member,Male,Electronic accessories,96.82,3,290.46,14.523,304.983,Cash,14.523,4.761904762,6.7
